LocID,MAPE_2019,MAPE_2020,MAPE_avg
480,0.11167187785673426,0.2742711193480549,0.1929714986023946
740,0.2268310306517138,0.5441798474010286,0.3855054390263712
2097,0.06364302537233905,0.20590929687458637,0.1347761611234627
804,0.22026725350881995,0.5955364417939379,0.40790184765137893
152,0.6063398478215171,0.41507054094712287,0.5107051943843199
1518,1.616699983313175,7.658538108088184,4.637619045700679
234,3.6004794681707204,4.216455956127628,3.9084677121491747
1612,0.2229005408543438,0.2025205996042668,0.21271057022930528
1585,0.24037556487499517,0.3058950911588804,0.2731353280169378
768,0.2047611764466214,0.5027769206806458,0.3537690485636336
98403,0.067629227220686,0.09623414573809219,0.0819316864793891
499,0.2907895952008804,0.37532852533212857,0.3330590602665045
250,0.031733523257442324,0.1176504344684706,0.07469197886295646
98201,0.16865900231655392,0.25420389709582514,0.21143144970618952
426,0.038165978082430864,0.11926617746550326,0.07871607777396707
454,0.02672384621634486,0.060762004232744644,0.04374292522454475
528,0.01030210366002191,0.041716449262228464,0.026009276461125188
646,0.00022576158384888118,0.02855982609484792,0.0143927938393484
192,0.06824360389785009,0.19520752169467478,0.13172556279626244
2088,0.12053882662486223,0.4799074958932582,0.30022316125906023
2092,0.04488551696801815,0.05625747606238052,0.050571496515199335
706,0.42017613945673554,0.7908181182747821,0.6054971288657588
1549,0.017525654999102608,0.12746022959363307,0.07249294229636784
98102,0.033953411978810216,0.0734496701210596,0.05370154104993491
1852,0.11460906840330667,0.42208031748339403,0.26834469294335034
634,0.5640545211747456,7.897882819108558,4.230968670141652
566,0.08261555037357543,0.1992137688270063,0.14091465960029087
534,1.3663514262856562,3.167695225860614,2.267023326073135
376,0.019671475620299528,0.10031887065459542,0.05999517313744748
948,0.09037249938738284,0.16149752790069627,0.12593501364403956
927,0.09015295293896802,0.10131829772650118,0.0957356253327346
398,0.11893232459530857,0.4353688856294141,0.27715060511236134
458,0.06013315974689444,0.10651348254801676,0.08332332114745561
558,0.060730687729931766,0.10539088686621738,0.08306078729807458
12,0.030924025171724986,0.12740003455794438,0.07916202986483467
910,0.02377817730754893,0.050469074748443504,0.037123626027996216
98204,0.01795646078800871,0.14182246932401077,0.07988946505600975
1801,0.13269444808452435,0.2555696557263774,0.19413205190545088
2093,0.27248397293636967,1.0311865430657061,0.6518352580010378
1550,0.022603145957321293,0.1713525589741358,0.09697785246572854
324,0.02705067278382407,0.09145287591518063,0.059251774349502344
570,2.1954989693923124,4.48630388929719,3.340901429344751
336,29.97834745681647,36.38884975359989,33.18359860520818
1586,0.141998052670329,0.3640862171809055,0.2530421349256172
2079,0.04698535454236788,0.14727958934324376,0.09713247194280582
931,0.02609683885456214,0.11891257796178048,0.0725047084081713
1552,0.005860600023440654,0.1102534375218288,0.05805701877263472
1524,0.14756452447878343,0.37419310231794484,0.26087881339836416
98101,0.1214402430941485,0.3202901198307512,0.22086518146244982
1858,0.041224132402215764,0.11955769942698499,0.08039091591460037
1555,0.0992558059948988,0.27620259729204283,0.18772920164347082
98126,0.05076377598641968,0.07961978686774854,0.06519178142708411
2083,0.08070436371061175,0.228097651874967,0.15440100779278937
732,0.3741983482824576,1.208804141009409,0.7915012446459334
498,0.01246706002284665,0.011937066388550464,0.012202063205698556
729,0.21748701248398786,0.3773531948998102,0.29742010369189903
688,0.06829230264573616,0.28466525360814365,0.1764787781269399
1547,0.04731548502426633,0.008232333333260804,0.027773909178763566
1533,0.2519616225228752,0.25994564653274904,0.2559536345278121
1836,0.16000910767060922,0.028607494833264822,0.09430830125193702
807,0.057555391113373204,0.2771507349109781,0.16735306301217565
1513,0.06212522476024062,0.10174636435515205,0.08193579455769634
913,0.8506845330263502,1.4460181141441208,1.1483513235852356
1476,0.015771928041012327,0.06609317632121584,0.040932552181114086
562,0.09141688129359078,0.2509212272977371,0.17116905429566392
941,0.05731994815526416,0.08754884604884404,0.0724343971020541
98425,0.08810820251322088,0.3381034082421883,0.2131058053777046
1598,0.2228016983452122,0.5212862157724438,0.372043957058828
246,0.2790760808539314,0.4557306501954646,0.367403365524698
214,0.05991926534399466,0.06276882071124472,0.061344043027619685
876,2.8828232569643193,3.697913851875039,3.2903685544196795
140,0.5831036390230213,2.3837682592195133,1.4834359491212674
915,0.0610034269945305,0.0574709746403748,0.059237200817452644
98408,0.185487026773586,0.4593550485478895,0.32242103766073776
1110,0.04452496088851059,0.1541578540617904,0.09934140747515048
98411,0.029028968757417745,0.2094467777488203,0.11923787325311902
98118,0.06628908989377932,0.13526069783941086,0.10077489386659509
2067,0.009236925913671517,0.044966877674130296,0.027101901793900905
1508,0.04502150969974788,0.09103863308737074,0.06803007139355932
98417,0.058708569320607536,0.17576971214851475,0.11723914073456115
1569,0.3041750098846493,2.2235514227000386,1.263863216292344
226,0.29367069137705887,1.181281529028872,0.7374761102029654
2069,0.038250135593705006,0.06864293428013656,0.05344653493692079
316,0.103769755723165,0.18432356789683602,0.14404666181000053
98124,0.19638480618340198,0.2794824511563637,0.23793362866988285
2040,0.12062155862270325,0.2788220990386502,0.1997218288306767
275,0.10408326056184579,0.07488279913778875,0.08948302984981726
788,0.09658764339197812,0.18397603900368428,0.14028184119783121
1501,0.08116994947894128,0.10026535538831007,0.09071765243362567
1536,0.011342860864432754,0.2847253104801309,0.14803408567228182
98107,0.05006922373613267,0.1530752279964567,0.10157222586629469
1510,0.18686793521312656,0.16938420453025627,0.17812606987169138
2095,0.11521132459941714,0.2760851156613303,0.19564822013037375
36,0.019510014327315493,0.2421039940668623,0.1308070041970889
1825,0.15954058593009712,0.42525542070936145,0.29239800331972926
308,0.009262101373047445,0.012288024506999225,0.010775062940023337
1560,0.053493613241020144,0.12042731226286787,0.08696046275194401
98501,0.008282464425993263,0.28429082067580624,0.14628664255089976
262,0.0377368953818723,0.1554891427236149,0.0966130190527436
98434,0.018781445136071606,0.031244529768428696,0.025012987452250147
388,0.3187428132528765,0.32157650005175975,0.32015965665231816
28,0.21990777894467287,0.4187685935122442,0.3193381862284585
52,0.01880809950857241,0.023122789928637828,0.02096544471860512
98200,0.05374849361064829,0.18805981879542263,0.12090415620303546
678,0.6603754246838047,0.7349673956287116,0.6976714101562581
148,0.025270912835761234,0.1307905929040063,0.07803075286988377
860,0.05756492762761638,0.2136818387136572,0.1356233831706368
1823,0.02706208040248561,0.0640354338776432,0.0455487571400644
1613,0.08538198200226256,0.2561150166032865,0.17074849930277455
208,0.009116662307241485,0.032677868624235884,0.020897265465738685
98438,0.020391395557433706,0.051663451646483304,0.0360274236019585
191,0.1677152200967417,0.41475184692872324,0.29123353351273246
98121,0.02156774746236833,0.04813773137250132,0.03485273941743482
1105,0.233058495407766,0.47721209838435175,0.3551352968960589
2033,0.022183206098715404,0.034210981826509834,0.028197093962612618
2039,0.011625081003307105,0.03870457358050354,0.025164827291905324
1207,0.11915431683490771,0.32135689531232486,0.2202556060736163
98122,0.017010424322856522,0.08993026139238793,0.05347034285762222
954,0.19458258656768804,0.1431411680185364,0.16886187729311222
1611,0.0016532560778563608,0.28902772579931846,0.14534049093858742
2077,0.3066705083553108,0.16266823003090944,0.23466936919311013
904,0.01077233506173654,0.08172153736518856,0.046246936213462556
901,0.030482424255445145,0.17974091376830995,0.10511166901187755
188,0.00778310324332401,0.08838024010830223,0.04808167167581312
60,0.06216505078516402,0.22469284782774598,0.143428949306455
417,0.1063860286902665,0.3193304355073702,0.21285823209881835
98300,0.0568752034981623,0.1621664019680781,0.1095208027331202
1563,0.10428741148451233,0.16867230328316346,0.1364798573838379
1538,0.025642457821871276,0.08652980292138768,0.05608613037162948
531,0.9234855844776143,5.617360841804215,3.2704232131409148
624,0.12943425251413213,0.3412811808131708,0.2353577166636515
957,0.2477821668736027,0.5782987612924656,0.4130404640830342
156,0.18484320178994956,0.4743983942321745,0.32962079801106203
1526,0.11248562875531673,0.27511481300668383,0.19380022088100027
32,0.13296442861766541,0.32688936716272154,0.2299268978901935
1566,0.08031152710854031,0.1880754653853176,0.13419349624692894
1855,0.028119365537635974,0.11132036346213801,0.06971986449988699
98426,0.127608399378915,1.0827681242819263,0.6051882618304206
682,0.1614767052902165,2.0900291549818055,1.125752930136011
5500,0.07913184535877339,0.2472157093281143,0.16317377734344382
728,1.234575831338782,0.8203506298705541,1.027463230604668
98109,0.044195852052147155,0.10517369670387247,0.07468477437800981
2080,0.1103923653934247,0.27278719527515105,0.19158978033428786
616,0.022905024526018267,0.1371495017508634,0.08002726313844084
916,0.21012556769126842,0.4830030715222323,0.3465643196067503
654,10.273569554216339,13.101656586481639,11.687613070348988
356,0.0654014257196265,0.15067440535062343,0.10803791553512497
1475,0.03952589255990614,0.10178715301321513,0.07065652278656064
428,0.20911187733328476,0.45431186001029983,0.3317118686717923
1830,0.08519104317006211,0.19575518400007083,0.14047311358506648
90,0.1029442099306879,0.15956288165553645,0.13125354579311216
2038,0.09070516934165442,0.12264469146365713,0.10667493040265577
862,0.1924879005993573,3.6429208079808393,1.9177043542900982
434,0.8863142893655822,3.1939787887202806,2.0401465390429316
2073,0.12286347568973746,0.27855937562146926,0.20071142565560338
1522,0.08271835909441433,0.2749470491460984,0.17883270412025637
408,0.03320906298984011,0.03788011017854762,0.03554458658419386
705,0.03441589682266988,0.13512400856660423,0.08476995269463705
470,0.1123868053470041,0.27853589761875297,0.19546135148287855
98502,0.627072367559028,3.337318934920383,1.9821956512397054
535,0.36440906368012327,0.9774929168132949,0.670950990246709
84,0.32094488944296323,1.0000924111839793,0.6605186503134711
478,0.0430686024997704,0.04443644142161144,0.043752521960690925
1108,0.008215405038568588,0.08722073004214419,0.047718067540356394
833,0.36762292042556344,0.3604941294006856,0.3640585249131245
136,0.1409426294117336,0.4009436963137885,0.2709431628627611
1636,0.0736435666233384,0.20210729010431477,0.1378754283638266
98437,0.20514631156014962,0.4532227486343589,0.3291845300972543
2036,0.1993017241271313,0.4334425494190653,0.31637213677309833
222,0.28347000191236,0.29980890600202414,0.29163945395719204
56,0.029824562632362703,0.14124091603348746,0.08553273933292509
1561,0.5179422883476783,3.0428897995607906,1.7804160439542347
2085,0.0616138881483546,0.22166497289278744,0.141639430520571
660,0.8442381423533454,1.850318113197906,1.3472781277756256
360,0.09776566744716401,0.21703612367885627,0.15740089556301015
2087,0.05832542035395951,0.05682849604911029,0.0575769582015349
638,0.3834318158493492,0.7957178418197748,0.589574828834562
1200,0.06830504640092665,0.16775875104582566,0.11803189872337613
98106,0.0259483230317282,0.06554130453692328,0.04574481378432574
98112,0.11819382620738453,0.22355221106537104,0.17087301863637777
924,0.04365477453005259,0.19026648410432528,0.11696062931718894
772,13.231627037536065,14.984495573247397,14.10806130539173
1593,0.02406481572865677,0.03749508986308504,0.030779952795870907
1595,0.1258343597888889,0.1182334237118901,0.12203389175038949
858,0.21111041639503614,0.3973557362479453,0.3042330763214907
1540,0.11126046858794625,0.20401563998320385,0.15763805428557504
1820,0.04524313393518409,0.1424549487871666,0.09384904136117535
108,1.5040181495528593,2.578504231652168,2.0412611906025133
2082,0.2585582531337603,0.40496762212436893,0.3317629376290646
674,0.6252693525840441,1.9644562673045776,1.294862809944311
1512,0.06321225520901262,0.2154808673163795,0.13934656126269607
76,0.017752497442213896,0.04757604756600108,0.03266427250410749
1587,0.02483832745512994,0.07701979332347132,0.050929060389300625
911,0.10556546614135431,0.26001938181739254,0.18279242397937343
1534,0.028558446638155602,0.1310809962111253,0.07981972142464044
2091,0.06230538362766305,0.10382084589203165,0.08306311475984736
212,0.7152350797907908,0.9494131096072272,0.8323240946990089
112,0.38187096010005045,0.9468293531380358,0.6643501566190432
784,0.7418077035434477,0.1310496630125253,0.4364286832779865
72,0.06959431126689399,0.2824279120107491,0.17601111163882158
1544,0.0001912336087626103,0.03882212979215233,0.01950668170045747
1479,0.012373868802579506,0.012676114222411976,0.012524991512495741
2076,0.01860544077120513,0.04938768093176794,0.033996560851486536
580,1.3150250152816874,2.783277900359305,2.0491514578204963
98405,0.057577866262670266,0.08524387515087974,0.071410870706775
98423,0.02222815210060325,0.1386356481666615,0.08043190013363237
776,0.1931394481487257,0.21286316631227067,0.20300130723049817
98424,0.04952758780146882,0.16706602972322773,0.10829680876234828
887,0.08014662892853361,0.23350741299588518,0.15682702096220938
2086,0.10225648792541982,0.2973018557767769,0.1997791718510984
98203,0.011442115185183604,0.0860290734462031,0.04873559431569335
1854,0.01717349218882751,0.090539421264313,0.05385645672657026
642,0.051458865610494224,0.07740813360204556,0.06443349960626989
1597,0.047795800619565,0.0987693626819596,0.0732825816507623
98205,0.14783500883522163,0.520902155071806,0.3343685819535138
1107,0.09695575119894173,0.212957219303661,0.15495648525130135
258,0.12256899255693189,0.2530957632868445,0.1878323779218882
68,0.05752451853414373,0.2169182266251056,0.13722137257962466
1521,0.26456954363567226,0.5534476539963761,0.40900859881602414
1826,0.09812867977972797,0.2106378791440621,0.15438327946189503
1500,0.040417287735247255,0.04344877704151997,0.041933032388383605
276,0.00016867484745899534,0.0810186246351659,0.04059364974131245
288,0.19817648281580785,0.3252336725076805,0.26170507766174417
1502,0.12114723398780795,0.33544993673130985,0.2282985853595589
1509,0.20363623348196327,0.442275291161661,0.3229557623218121
404,0.16463129361382828,0.2934119676573116,0.22902163063556993
1596,0.07817713903227953,0.2372673358245119,0.15772223742839572
1835,0.020035330728889685,0.03953069107504476,0.029783010901967222
800,0.013092538885578582,0.012592090379976863,0.012842314632777721
604,0.007085616447841616,0.7822933006925461,0.3946894585701939
98105,0.10217388351000235,0.17348730217123717,0.13783059284061977
218,0.43257772689167157,0.36091436311428604,0.39674604500297883
450,0.009786560712624272,0.0020923805898553625,0.005939470651239818
1829,0.05107133527988376,0.22163558581927786,0.1363534605495808
446,0.09036131033461463,0.35277571771451216,0.2215685140245634
158,0.06642452980281097,0.1428139555150769,0.10461924265894394
1525,0.11907517838176973,0.3169196947493848,0.21799743656557724
1486,0.15906850095744685,0.032064894977691404,0.09556669796756913
98103,0.20896283581952982,0.37318062086120574,0.29107172834036776
412,0.9363009102642885,1.9702537642575082,1.4532773372608985
1819,0.10295042929249006,0.21449664564490856,0.1587235374686993
902,0.10819220726560773,0.25315477837316436,0.18067349281938605
903,0.04862442076508581,0.07753631617872553,0.06308036847190568
98412,0.10391765509818554,0.4056355682936981,0.25477661169594185
238,14.839518359407903,21.36124263994529,18.100380499676593
418,0.05824841068139844,0.1118992893917883,0.08507385003659336
98402,0.003458197323746497,0.21113411012417196,0.10729615372395923
540,1.4906614495637658,2.193475858864076,1.8420686542139206
98428,0.0357075786175522,0.11101680116591567,0.07336218989173393
2074,0.014901743939817412,0.020664529972978546,0.017783136956397976
98301,0.44409850390670313,0.4323987360391489,0.4382486199729261
524,0.3388175164404803,0.1227896027299662,0.23080355958522325
98110,0.02701186927451304,0.05005780961788363,0.038534839446198337
548,0.007796998396868516,0.011084376804707405,0.00944068760078796
1824,0.08939866705286323,0.21436314299895254,0.1518809050259079
670,0.36622513118125344,0.46200956788956893,0.4141173495354112
352,0.31547055557980924,0.5456241246149409,0.43054734009737516
925,0.0075662976259590784,0.2325535517694509,0.12005992469770498
254,0.2279890577641857,0.08534496546990197,0.15666701161704386
92,0.04488706043521131,0.47336357459787537,0.25912531751654333
659,1.7627906031771754,2.849384351259301,2.306087477218238
2070,0.07710084610380097,0.2828901475263664,0.17999549681508367
2029,0.09473385562039749,0.275175740401752,0.18495479801107476
98111,0.050565974446975484,0.16351986926529413,0.10704292185613482
132,0.08672972687187448,0.20085158918350332,0.1437906580276889
882,0.3797619202332713,1.1649705805827166,0.772366250407994
752,0.014600309950742518,0.009076661816626693,0.011838485883684607
1853,0.20242648908457345,0.4548073384501591,0.32861691376736624
98113,0.0030443082692453664,0.028805660526027593,0.01592498439763648
608,0.06927076287648373,0.1864214089159782,0.12784608589623098
1545,0.046648912888262166,0.04379531035924731,0.04522211162375474
98100,0.056306214409321015,0.12325820360853537,0.0897822090089282
196,0.09883638739221404,0.32425735048729576,0.2115468689397549
912,0.18529746593099808,0.4052061419317857,0.29525180393139194
2099,0.05282327802829247,0.10607491619421223,0.07944909711125235
694,0.1548871667972718,0.6096092050675513,0.38224818593241155
533,0.03507259372695993,0.37981893989759347,0.20744576681227672
98400,0.12274566415358525,0.28240295148391054,0.2025743078187479
96,0.04536126213622666,0.048203576001749335,0.046782419068988
100,0.04531744547560858,0.20955618635081966,0.12743681591321412
292,1.55117763771967,3.1888403215069916,2.3700089796133303
2078,0.07989532138791951,0.24714815442554222,0.16352173790673086
48,1.680362602777388,5.990179550192758,3.835271076485073
652,1.309868761601343,2.3624824100348234,1.8361755858180833
724,0.016068516952990403,0.4881628946127563,0.25211570578287334
98202,0.0853882184267941,0.19570326529326165,0.14054574186002788
233,0.10480547823481547,0.48357078104644047,0.29418812964062796
1551,0.057766553449638235,0.01323248673654691,0.035499520093092575
500,11.773445603585532,22.145361370510525,16.95940348704803
410,0.026925314246562925,0.2613376365062607,0.1441314753764118
98401,0.0687170631396569,0.16495604887443088,0.1168365560070439
98125,0.14314352405014955,0.13669614262216132,0.13991983333615543
1321,0.037728857592882456,0.10333349501258221,0.07053117630273233
1506,0.03475724994816584,0.16112176976199816,0.097939509855082
818,0.20375564089421075,0.33366816208501127,0.268711901489611
764,0.09797250265724043,0.16803149250910868,0.13300199758317455
400,3.254529450610892,7.858104676086978,5.556317063348935
232,0.741045964933723,1.7405392254085377,1.2407925951711303
174,0.3797933597671147,0.36818922015983013,0.3739912899634724
1505,0.06392485580649167,0.2763989046145408,0.17016188021051623
180,0.024974448565622257,0.018746062869753895,0.021860255717688078
203,0.07854761567737534,0.21892427494454186,0.1487359453109586
1610,0.11564926678329322,0.25169823649829426,0.18367375164079375
422,2.219996563741856,5.478047732593224,3.8490221481675406
368,0.17696821335152366,0.549943664945813,0.36345593914866836
466,0.27696551534601965,0.5917202998345231,0.4343429075902714
44,0.2176530173938675,0.5542603213275046,0.385956669360686
98433,0.1821981075150123,0.43770329335980923,0.3099507004374108
1704,0.10697957005087458,0.20737793627790432,0.15717875316438945
716,0.0860999166341477,0.3434805183467169,0.21479021749043228
2072,0.0992238701651853,0.03838775234527058,0.06880581125522794
304,0.30755701552890413,0.38853900212066117,0.3480480088247827
98120,0.03121019661942047,0.06821491254858392,0.04971255458400219
986,0.03680317967264467,0.01919079031935341,0.02799698499599904
1484,0.0133149797327972,0.11924433990956093,0.06627965982117906
4,0.21531452866240938,0.6366801117103208,0.4259973201863651
894,0.036604480531169284,0.13036769097590414,0.08348608575353672
516,0.08205571910442312,0.13904964895918295,0.11055268403180303
414,1.5783542154533703,4.0013786440096375,2.7898664297315037
98116,0.018482105549681986,0.0037344345460229773,0.011108270047852482
1594,0.0975937714847933,0.2082370930874633,0.1529154322861283
1477,0.026062415180299357,0.03828565491247722,0.03217403504638829
98503,0.11513645298607363,0.21923538161869208,0.16718591730238286
1485,0.1319795931220057,0.4089672329979714,0.2704734130599885
1523,0.13683371278651552,0.3497503851454428,0.24329204896597917
2068,0.02917312001141556,0.051184578091677084,0.040178849051546325
1482,0.06973761164025902,0.12785760412890335,0.09879760788458118
2084,0.11642330101859619,0.1930910940403469,0.15475719752947154
840,0.13201743369747065,0.39871004162583795,0.2653637376616543
31,0.023037315202462022,0.2659963450482252,0.1445168301253436
796,0.6216546840543796,2.0151162946630152,1.3183854893586973
792,0.11965057209436046,0.20787928362354097,0.1637649278589507
98439,0.01735529017981188,0.051107482795498704,0.034231386487655294
586,0.22933627917508256,0.6615578499869454,0.445447064581014
2081,0.04984619029852549,0.10465566254355384,0.07725092642103966
662,0.16538041616153185,0.2600442202136667,0.21271231818759925
8,0.20959427160483535,0.4930631156367092,0.35132869362077224
710,0.5554437860552583,1.4361662097400367,0.9958049978976474
626,0.14386884544096615,0.2998336351774514,0.22185124030920877
98104,0.10022553406168604,0.21152959406715144,0.15587756406441874
98117,0.008667769555102475,0.07583472103071201,0.04225124529290724
204,0.008035841707594084,0.07938826704446685,0.043712054376030464
2089,0.2566445719549192,0.546055381238689,0.4013499765968041
1480,0.07028997306601495,0.1957596328100204,0.13302480293801766
1590,0.04322493218919605,0.36901678845272623,0.20612086032096114
175,1.0946887785653792,1.9217323410303404,1.5082105597978597
1599,0.04609555355519407,0.14118844517116427,0.09364199936317917
296,0.1417889699694045,0.12340710805112455,0.1325980390102645
1503,0.0905242227092845,0.370716172535576,0.23062019762243022
1859,0.10321652434960278,0.21386094037909933,0.15853873236435106
920,0.043951390580219775,0.10467216192674576,0.07431177625348277
1570,0.04293785298030851,0.13461231397602952,0.08877508347816901
923,0.158672923750349,0.42650347825114765,0.29258820100074834
584,0.2401086858081732,0.5071547267937532,0.37363170630096315
798,4.34570876557098,8.698086536547741,6.52189765105936
583,0.3362175715736123,0.7466581485240483,0.5414378600488303
600,0.06369130220538417,0.08745528291453664,0.07557329255996041
834,0.1416731084024326,0.2812951942190094,0.211484151310721
928,0.07794276840204924,0.12048322729487895,0.0992129978484641
504,0.09318505138548716,0.12672439677185926,0.10995472407867321
98436,0.15756790460752249,0.36628908819857947,0.261928496403051
98115,0.02784547725663436,0.07433164577094677,0.05108856151379056
935,0.08956868014406152,0.2032647141911942,0.14641669716762787
268,0.19129609154369845,0.5779995676512142,0.3846478295974563
1827,0.1154228829783319,0.3753877569298817,0.2454053199541068
1564,0.08301110687308717,0.17431109379548745,0.12866110033428732
934,0.0701051278745889,0.1740293652881001,0.1220672465813445
2042,0.11289990298444222,0.6872532202872312,0.4000765616358367
16,1.4409510936814898,2.955985976203919,2.1984685349427044
1857,0.1796716777709998,0.41627228155913565,0.2979719796650677
1557,0.03511328932114548,0.08113124978040076,0.05812226955077312
1109,0.7288814894214928,1.271111623219591,0.999996556320542
909,0.03142282826322626,0.143756220349306,0.08758952430626613
98504,0.04296607891217648,0.12102070774776583,0.08199339332997115
442,0.6281614910044541,1.1302925650808058,0.87922702804263
760,3.879102776156989,15.2045500784808,9.541826427318895
392,0.13186077088391465,0.2625832888131755,0.1972220298485451
1674,0.06938680012259253,0.15557336544232508,0.1124800827824588
1607,0.13377784873657939,0.3282356313450112,0.23100674004079533
1592,0.166231392039786,0.28141480663156626,0.22382309933567612
20,0.2352018123847671,0.2700098693140649,0.25260584084941595
430,0.17313760859701896,0.5370378159849581,0.35508771229098857
332,0.047255439817862864,0.1156986180264473,0.08147702892215508
462,0.9150824777091034,3.0509131597247894,1.9829978187169466
24,0.1750430373441124,0.4240346840715516,0.299538860707832
484,0.2074221368806434,0.5218531635450167,0.36463765021283007
1532,0.10681931339837876,0.28065485828513403,0.1937370858417564
620,0.028311527452641615,0.04149325131536777,0.03490238938400469
474,0.03832813349994749,0.03530771841868311,0.0368179259593153
748,0.04239115844301118,0.2560788886783161,0.14923502356066362
2090,0.0390618577542181,0.13353789589970988,0.08629987682696398
98123,0.0520383750869656,0.0724557152408529,0.06224704516390924
98108,0.12632005364719592,0.19568480268021726,0.16100242816370658
266,0.010301697303792138,0.2334730896518831,0.12188739347783763
